Node,Node.label,Class,Order,Family,Genus,Trait,Interval.my,Log10Years,d,sd,Taxa,Comparisons,Within.order,Within.family,Within.genus,Tree.source,Trait.source,Comments
28,'29_Zapus',Mammalia,Rodentia,Dipodidae,Zapus,Log(mass)/3,20.2,7.305351369,-0.105579454,0.107132278,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
341,'427_Eumysopinae1*_Clyomys',Mammalia,Rodentia,Echimyidae,Clyomys,Log(mass)/3,7.2,6.857332496,0.634035842,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
347,'433_Dactylomys',Mammalia,Rodentia,Echimyidae,Dactylomys,Log(mass)/3,5.8,6.763427994,0.118122612,0.136666594,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
345,'431_Diplomys',Mammalia,Rodentia,Echimyidae,Diplomys,Log(mass)/3,10.6,7.025305865,0.222725702,0.097835133,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
343,'429_Echimys',Mammalia,Rodentia,Echimyidae,Echimys,Log(mass)/3,21.6,7.334453751,-0.018494277,0.204076753,,91,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
344,'430_Isothrix',Mammalia,Rodentia,Echimyidae,Isothrix,Log(mass)/3,9.2,6.963787827,0.25032225,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
349,'435_Eumysopinae2*_Mesomys',Mammalia,Rodentia,Echimyidae,Mesomys,Log(mass)/3,8.8,6.944482672,0.064353966,0.083080613,,10,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
346,'432_Dactylomyinae',Mammalia,Rodentia,Echimyidae,Multiple,Log(mass)/3,21.2,7.326335861,0.219211211,0.161756628,,11,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
342,'428_Echimyinae',Mammalia,Rodentia,Echimyidae,Multiple,Log(mass)/3,28.8,7.459392488,0.100829591,0.189258209,,95,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
340,'426_Echimyidae',Mammalia,Rodentia,Echimyidae,Multiple,Log(mass)/3,34.8,7.541579244,-0.005414181,0.259986521,,2199,0.5,1,0.5,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
348,'434_Olallamys',Mammalia,Rodentia,Echimyidae,Olallamys,Log(mass)/3,7.2,6.857332496,0.093828529,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
367,'457_Coendou',Mammalia,Rodentia,Erethizontidae,Coendou,Log(mass)/3,2.8,6.447158031,0.138872297,0.103933093,,6,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
365,'455_Erethizontidae',Mammalia,Rodentia,Erethizontidae,Multiple,Log(mass)/3,21.8,7.338456494,-0.113490653,0.406418038,,39,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
366,'456_Sphiggurus',Mammalia,Rodentia,Erethizontidae,Sphiggurus,Log(mass)/3,21.6,7.334453751,0.097285472,0.209695356,,10,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
303,'389',Mammalia,Rodentia,Geomyidae,Geomys,Log(mass)/3,6.2,6.792391689,0.042001042,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
304,'390',Mammalia,Rodentia,Geomyidae,Geomys,Log(mass)/3,10.8,7.033423755,-0.003579016,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
302,'388',Mammalia,Rodentia,Geomyidae,Geomys,Log(mass)/3,11.4,7.056904851,0.199475691,0.024337193,,4,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
301,'387_Geomyidae2*_Geomys',Mammalia,Rodentia,Geomyidae,Geomys,Log(mass)/3,21.4,7.330413773,0.393023308,0.116445981,,4,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
318,'404_Geomyidae3*',Mammalia,Rodentia,Geomyidae,Multiple,Log(mass)/3,25.6,7.408239965,-0.014839914,0.097085605,,8,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
319,'405_Orthogeomys',Mammalia,Rodentia,Geomyidae,Orthogeomys,Log(mass)/3,12,7.079181246,0.001205338,0.139813863,,28,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
298,'384',Mammalia,Rodentia,Geomyidae,Thomomys,Log(mass)/3,21.4,7.330413773,-0.277117922,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
297,'383',Mammalia,Rodentia,Geomyidae,Thomomys,Log(mass)/3,24.6,7.390935107,0.015336373,0.195951962,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
299,'385',Mammalia,Rodentia,Geomyidae,Thomomys,Log(mass)/3,24.8,7.394451681,0.122403394,0.088033394,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
296,'382',Mammalia,Rodentia,Geomyidae,Thomomys,Log(mass)/3,28.8,7.459392488,-0.247721894,0.13884159,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
295,'381_Geomyidae1*_Thomomys',Mammalia,Rodentia,Geomyidae,Thomomys,Log(mass)/3,43.2,7.635483747,0.268615303,0.174338343,,12,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
275,'361',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,10.8,7.033423755,-0.065388988,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
272,'357',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,14.4,7.158362492,-0.073807519,0.078703353,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
271,'356',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,14.8,7.170261715,-0.081417908,0.063109497,,7,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
274,'360',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,22,7.342422681,-0.043747396,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
270,'355',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,22.4,7.350248018,0.0246662,0.070366919,,5,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
273,'359',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,22.4,7.350248018,-0.076046675,0.030934081,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
269,'354',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,25.8,7.411619706,-0.014690086,0.072685052,,18,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
268,'353',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,27.6,7.440909082,0.075308428,0.056520951,,9,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
267,'352',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,33,7.51851394,-0.145163654,0.065974849,,20,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
266,'351_Chaetodipus',Mammalia,Rodentia,Heteromyidae,Chaetodipus,Log(mass)/3,37.2,7.57054294,-0.01144294,0.078578182,,12,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
285,'371',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,3.4,6.531478917,0.010344036,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
288,'374',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,3.6,6.556302501,0,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
290,'376',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,4,6.602059991,-0.014748234,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
281,'367',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,4.2,6.62324929,-0.155425485,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
287,'373',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,5.6,6.748188027,0.073225781,0,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
292,'378',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,5.8,6.763427994,0.142595821,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
284,'370',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,6,6.77815125,0.017443343,0.007314338,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
286,'372',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,7.6,6.880813592,0.067802152,0.042276924,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
289,'375',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,7.6,6.880813592,0.038114024,0.010428576,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
280,'366',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,8.4,6.924279286,-0.187655307,0.109902414,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
283,'369',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,11,7.041392685,0.019631538,0.108733361,,36,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
279,'365',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,12.2,7.086359831,0.192791879,0.133332073,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
291,'377',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,12.6,7.100370545,-0.016279506,0.100830472,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
282,'368',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,13.2,7.120573931,0.157861898,0.071373959,,30,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
278,'364',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,13.4,7.127104798,0.081910393,0.156027026,,52,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
277,'363_Dipodomys',Mammalia,Rodentia,Heteromyidae,Dipodomys,Log(mass)/3,13.8,7.139879086,-0.17931745,0.121689707,,51,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
311,'397',Mammalia,Rodentia,Heteromyidae,Heteromys,Log(mass)/3,4.8,6.681241237,0.053021565,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
310,'396',Mammalia,Rodentia,Heteromyidae,Heteromys,Log(mass)/3,8.2,6.913813852,0.016100341,0.037491908,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
309,'395_Heteromys*',Mammalia,Rodentia,Heteromyidae,Heteromys,Log(mass)/3,11,7.041392685,0.118112553,0.028093212,,3,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
315,'401',Mammalia,Rodentia,Heteromyidae,Liomys,Log(mass)/3,4.8,6.681241237,0.145572551,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
317,'403',Mammalia,Rodentia,Heteromyidae,Liomys,Log(mass)/3,4.8,6.681241237,-0.161835939,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
316,'402',Mammalia,Rodentia,Heteromyidae,Liomys,Log(mass)/3,7.6,6.880813592,0.006536786,0.11443529,,2,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
314,'400_Liomys',Mammalia,Rodentia,Heteromyidae,Liomys,Log(mass)/3,11.2,7.049218023,0.010310623,0.10773569,,6,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
293,'379_Microdipodops',Mammalia,Rodentia,Heteromyidae,Microdipodops,Log(mass)/3,12.4,7.093421685,-0.058117796,NA,,1,1,1,1,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
313,'399',Mammalia,Rodentia,Heteromyidae,Multiple,Log(mass)/3,13.6,7.133538908,-0.550550081,0.077212655,,5,0,1,0,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
312,'398',Mammalia,Rodentia,Heteromyidae,Multiple,Log(mass)/3,15.4,7.187520721,-0.011916959,0.235131879,,6,0.5,1,0.5,"Bininda-Emonds et al., 2007.","Smith et al., 2004.","Tree #1 from the corrected Bininda-Emonds et al. (2008) nexus file, Average mass taken when multiple subspecies were present."
